output_0,output_1,output_2,output_3,output_4,output_5,output_6,output_7
0.07329594,-0.08161354,-0.059811965,0.23876767,0.09391903,0.28845617,-0.009440786,-0.048780013
0.11304063,-0.17801873,-0.0011764099,0.17837185,0.024835238,0.04959899,-0.05513112,0.11987761
-0.019984534,0.21488279,-0.030883012,-0.08895329,-0.13367079,0.1322402,0.031466052,-0.12321998
0.046673253,0.0013274695,0.19226809,0.097243,0.16657862,0.05734464,0.12164388,0.31019706
-0.09267876,0.011248629,0.08976187,-0.068034016,0.15438685,-0.15801601,-0.23363808,0.09054232
0.035672925,-0.13044094,0.07721439,-0.35438344,-0.5948504,0.46337622,0.13203609,-0.23222199
-0.21602078,-0.30768856,0.03595673,0.093840145,-0.108858734,0.07211918,-0.2976535,0.05068698
-0.07608087,-0.10968969,-0.09492938,0.040021162,0.076136865,-0.06307158,0.102213465,-0.06825832
0.08210078,0.019471956,-0.13814652,-0.0026272803,-0.2542783,-0.036699932,-0.017643675,-0.04494617
0.20224327,-0.14552887,0.15153708,-0.23132588,-0.231064,-0.054690152,-0.08648172,0.1415721
0.042071804,-0.14149359,-0.040496785,0.2646726,0.058937717,-0.24911262,0.32265592,0.032301884
-0.12575325,-0.031056058,-0.23400176,0.1087172,-0.050014075,-0.022115672,0.100607626,-0.2021749
-0.30343816,0.02766947,-0.26100472,0.0021080151,0.28650728,0.005912801,-0.280958,0.072274245
0.17992775,-0.011516766,0.28977647,0.22330886,0.012694299,-0.039234877,0.19227834,-0.26983672
-0.38071302,0.26117396,-0.23639387,-0.3774961,-0.11134448,0.2823776,0.19911554,-0.53584486
-0.4080252,0.20980422,0.029235188,-0.16616692,0.31149802,0.2425206,0.27733862,0.05186649
0.09121857,-0.20864335,0.3832822,0.33989125,0.08153838,-0.0939013,-0.07123471,-0.051619872
-0.50664014,0.04350642,-0.44077852,0.3567282,0.06855277,0.15033878,0.5403944,0.1855772
0.05623749,-0.42344373,-0.22488919,0.1693896,-0.1515489,-0.007863478,-0.0334449,0.16225421
0.093420684,0.21431759,0.037002705,0.030439,0.114469394,0.34347478,0.13830267,0.018481262
-0.08622709,-0.09337759,0.12649752,-0.026936097,0.2583685,-0.02743377,-0.018658334,0.23862804
-0.1127406,-0.1765503,-0.4851486,0.17467606,0.06751594,-0.09390063,0.2885096,0.090759836
0.15259302,-0.058884125,0.008350175,0.23115444,0.24047233,-0.028781677,-0.13631696,0.14254144
0.08381561,-0.22836216,0.044516623,0.364132,0.11562278,-0.102340594,0.01568533,-0.14785714
-0.14760372,-0.055065613,-0.124754176,-0.05858033,-0.003171628,-0.025207542,-0.14571123,-0.19521399
-0.029136501,-0.3086088,-0.31850865,0.1855541,0.04134966,0.11727538,-0.30170947,0.28785425
0.13147542,0.30614778,-0.029997746,-0.15581377,-0.3908516,0.48725373,0.48711884,-0.6675288
0.12200733,0.15511227,0.39273602,0.2902084,0.1307529,0.036599427,-0.099666856,-0.13260019
0.19991718,0.27530053,0.09450755,-0.052002624,-0.13485125,-0.016554298,-0.16685696,-0.054041527
-0.14133613,-0.16390446,0.21380241,0.11082973,0.006101875,-0.2308191,0.03495922,0.025214339
0.4132532,-0.21837726,-0.13004799,-0.16610256,-0.20816451,-0.6764543,-0.3101084,-0.3944052
-0.1287519,0.39313847,0.14787444,0.009060947,-0.1855387,-0.2984522,0.093510345,-0.2124574
0.114733055,-0.15745777,-0.15166713,-0.21199413,-0.25622764,0.24713331,0.13614634,0.0197951
0.22396399,-0.025234919,0.1800931,-0.036876135,0.071488164,0.039787598,-0.1053655,0.32490352
-0.2816856,0.43261418,-0.08230908,-0.0021577906,-0.24472655,-0.00415808,0.05817142,-0.007882937
-0.029826578,-0.001259591,-0.01115377,0.11210434,-0.07700295,-0.026730968,-0.1431403,-0.02064261
-0.19332665,-0.13280496,0.19796807,-0.12740828,-0.01719495,0.12957695,0.16459087,-0.018922664
0.20777762,-0.075802185,-0.25362512,0.1608164,0.014770742,-0.19804783,-0.08856709,0.02119919
0.29290405,0.10010549,-0.5324962,-0.0533704,0.30755803,0.8616646,0.079208784,0.18340498
-0.11038312,0.035367537,-0.017950408,0.25646248,-0.04579407,-0.26938215,0.109984696,-0.08190339
0.14596021,-0.03163806,0.13796219,-0.027593166,-0.0045431745,0.13823515,-0.08878116,-0.18793201
-0.58648545,-0.020606901,-0.105484374,0.18010549,0.038023785,0.14804588,0.3988952,-0.4365435
0.002899581,0.2760849,0.033488944,0.10627804,0.062024985,0.30430737,-0.22614597,-0.15118064
0.028787892,-0.16360182,0.016616544,0.13119046,0.05479642,-0.06679523,0.2021993,-0.060915634
0.032851085,0.046543557,-0.090952024,0.13711073,0.04924026,0.23095752,-0.105780244,0.20341204
-0.2531707,-0.115490034,-0.037619993,-0.10545688,0.08222718,0.14395945,-0.097913645,0.3754308
-0.21177596,-0.1093427,0.08191909,-0.24280304,0.42075193,0.012440935,0.34680247,0.13421597
-0.17894861,0.17940609,-0.4318453,-0.009729147,-0.36113733,0.10364893,-0.16755709,0.2444397
0.084245704,-0.08034883,-0.07094743,-0.003998759,0.08969734,-0.15659061,-0.07570309,-0.04289228
0.12253475,-0.06610929,0.6650621,1.1424156,0.49994338,0.17661828,0.35942268,0.08636849
-0.003833305,0.34983096,-0.41704038,-0.00474102,-0.28285095,-0.23774853,0.2200112,0.23125154
-0.29692763,0.0008641755,-0.16469769,0.23856822,-0.043272246,0.082208656,-0.2328867,-0.032782793
0.20287395,-0.016944163,0.5890327,0.49612287,0.26396704,0.08619375,-0.40778816,-0.08736101
0.3129331,-0.15567185,0.1939076,0.030313024,0.23719858,0.12721692,0.40753904,0.15452531
-0.21647425,0.10866509,-0.033621658,0.045797475,-0.15776677,0.15529744,-0.20972499,0.29937956
-0.078043364,0.12687163,-0.12916483,0.009434385,0.12697741,0.1605462,0.1796226,0.098565325
0.06253069,0.26845762,-0.056310166,0.16816281,0.2800716,0.12544204,-0.12281741,0.16371182
0.06586373,-0.16063684,-0.33390236,0.0071440786,-0.046811257,0.0134974895,0.06728906,0.03216033
-0.0347489,0.112231106,0.09173603,-0.23985559,-0.134047,-0.031259608,0.053071007,0.02155803
-0.001568531,0.30992758,-0.032431364,-0.019898618,-0.17175862,-0.37760264,0.059485596,0.36796567
0.20561388,0.14264135,-0.2526844,0.06826055,0.12971699,-0.01007438,0.31755918,0.01677048
-0.16413687,-0.01787314,0.35589877,0.15415677,-0.12702973,0.11817555,0.3776325,0.22232819
-0.10006175,-0.032613818,0.011164805,0.00027730307,0.108853586,-0.06393864,0.20261015,-0.0017034492
-0.0198378,0.14570825,-0.021848075,-0.3465729,-0.04556957,-0.22545138,0.3533543,-0.27033943
-0.050924323,0.15552357,0.2550978,-0.16766329,0.2537183,0.43500787,-0.028261472,0.35996357
0.038057223,-0.15326929,-0.0775829,-0.011009482,0.10009009,-0.060289998,0.070922256,-0.05935951
-0.37841302,0.037390433,-0.06530217,-0.046723038,0.10908669,0.19546519,0.21908002,0.60206723
0.3242709,0.080281466,-0.028213803,-0.02265196,0.10647303,0.23229247,-0.119640015,0.20530169
-0.65647197,-0.15848319,-0.04640304,-0.2929943,0.54178077,0.43841112,0.9065315,-0.87173754
-0.43697712,0.55286485,-0.1439871,0.18853839,0.09680719,-0.023531813,0.13191809,0.49823192
-0.03065247,0.20848112,0.17880338,-0.31344295,0.09059572,-0.06504194,0.22895406,-0.21247488
-0.15533939,0.32116625,0.03208102,0.26387528,0.18548402,0.09415451,0.08634546,0.122186296
0.14419791,0.053755708,0.0752034,-0.17450722,0.15955597,0.1448355,-0.1861506,0.25241214
0.21236202,-0.64550424,-0.090302594,0.02277448,0.04287447,-0.19188568,0.04495501,0.77185863
0.13595457,0.47566468,-0.2928945,0.068154395,0.1405749,-0.008771304,0.19574699,-0.22621508
0.12921968,-0.10488475,-0.09701452,-0.26448715,0.058493994,0.010122771,-0.28714126,0.19828598
0.07924567,0.21896571,-0.017224668,-0.23693807,0.17554536,0.097243875,-0.04503695,0.22243676
-0.22643523,-0.25115812,-0.24085352,0.22665572,0.0976389,-0.222933,0.035829123,0.15399018
-0.7605508,-0.2662628,0.2523958,-0.6730937,-0.79627484,-0.21429734,-0.5166638,0.21142481
-0.4312829,-0.06639519,-0.4576428,0.37129638,0.1664104,0.005382975,0.14905311,0.26866952
-0.0034659395,0.07151414,-0.075653926,-0.33665624,-0.1315845,0.2643104,-0.16675805,0.011833225
0.5640798,-0.33823022,-0.5408896,-0.19687748,-0.38908395,-0.1795742,-0.078013144,0.18562615
0.25102428,-0.02387447,-0.2944626,0.53599226,0.23445977,-0.23954454,0.20891728,-0.12906075
0.08175243,-0.18742064,-0.29599407,-0.13015102,0.15805645,0.17051122,0.35462862,-0.016541574
-0.062265873,0.1488117,0.2951297,0.18778339,-0.18804674,-0.03385184,0.036250547,-0.16244313
0.09296532,-0.26164615,-0.14099929,-0.24776582,-0.045102928,0.1316698,0.15670715,-0.14028616
0.26444417,-0.20023133,-0.39590636,-0.51721406,-0.1281675,-0.28717762,0.5288781,-0.47646028
-0.076798275,-0.48192218,0.1679109,0.11726062,0.033165563,0.11648588,-0.23999712,0.103000686
0.023806222,-0.0626549,-0.18308567,-0.21250893,-0.26763096,0.0046060537,0.27101034,-0.052216552
0.07437366,0.1678092,0.16039914,0.03943099,-0.13126445,-0.00823575,0.14059229,-0.07956279
0.062345423,0.060342398,0.32643765,0.009254367,-0.20421542,-0.03290783,0.3188699,-0.042176403
-0.065295294,0.055799026,-0.082552664,-0.2594615,0.003826236,-0.2982618,-0.28967786,-0.29248923
0.13200626,-0.25986066,-0.13379893,0.26567662,0.13591348,-0.16438301,-0.04190417,-0.02981772
-0.17414357,-0.2634283,-0.16747667,0.4725289,0.35510394,-0.23442861,-0.51959586,-0.24791726
-0.18640223,0.25212333,-0.20146735,-0.1908753,-0.34128073,-0.16947435,0.20340009,0.4098525
-0.10134341,-0.010032173,0.22620627,0.31465608,-0.038983863,0.019590273,-0.15380241,0.05461749
0.14596905,-0.24458136,0.03177651,-0.08195385,0.53147364,0.0025569268,0.19616573,0.09777856
0.058663804,-0.15455826,-0.095153555,-0.33461404,0.04379469,0.11523828,0.056294713,-0.024893014
0.30397695,-0.015497564,-0.161962,-0.24686158,-0.24746689,0.14122753,0.08054379,-0.011537776
-0.18443303,-0.20606424,0.20308964,0.022519343,-0.3146373,0.000702185,0.40600038,0.3090725
0.20945118,-0.09116706,0.4474831,0.08641859,0.12725064,0.30769926,0.23940066,0.029094977
0.067068756,-0.20037164,-0.062893085,-0.13544053,0.08050531,0.053578604,-0.19365169,0.007959094
-0.055306796,-0.05094277,0.04827591,0.39073494,0.15645352,0.3080391,-0.3650486,0.06472126
0.013506992,-0.15756406,-0.158909,-0.08325161,0.05137789,-0.10168355,0.0664209,-0.039488588
0.21316157,-0.35583013,-0.27063444,-0.14806849,-0.2154869,-0.32179573,-0.41785866,0.08113615
-0.013132565,0.043212343,0.04203725,-0.08064304,0.14522234,0.12167999,-0.11373401,0.12785983
0.14158933,-0.42135137,0.091589935,0.054319687,-0.2598815,0.05056618,0.25003657,0.2469824
-0.23971254,-0.12953298,0.16174297,0.07875015,0.092912175,0.21960044,0.03247195,0.14526613
0.031960376,-0.121515915,0.2191061,0.35689536,0.004518216,-0.060294602,0.27731737,-0.124121524
-0.043351654,-0.16528502,-0.18638903,-0.062062673,-0.16302992,-0.032883734,-0.3384226,-0.060207017
-0.09270206,0.24156086,0.16323717,-0.15181567,0.013538755,-0.081181444,-0.22408868,0.154495
-0.15080969,0.19909734,0.31560665,0.0055400203,-0.01995484,0.09228581,-0.03290144,-0.41278753
0.07749309,0.23731963,-0.03363298,-0.22878265,-0.023847735,0.012608895,0.195875,-0.09537026
-0.26172918,0.06769023,0.122955754,0.17597504,-0.17260955,-0.14895567,-0.04414454,-0.10320633
-0.08603498,0.20296061,-0.18719848,-0.062529095,-0.047469173,0.06903541,0.23711523,0.4311461
0.19513845,-0.35106498,0.3729344,-0.31318182,0.21682331,0.10093198,0.17870311,0.16710936
-0.012641926,0.20335515,0.14387542,0.29145226,0.5198188,0.13667034,0.06069232,0.13716842
0.042764746,-0.06778198,-0.15712273,-0.010526803,0.051979516,-0.14087036,-0.040063217,0.16132237
-0.24849457,-0.023838008,-0.22084667,-0.021956395,0.23879866,-0.32548687,0.28232282,-0.23198803
-0.27839464,-0.26147452,0.45368975,-0.071070485,0.28935885,0.017010245,0.06567515,0.049299113
0.14132407,0.58951485,0.48277342,0.23975085,-0.50045556,0.3344408,0.21857558,-0.16148683
0.028860306,0.14022766,0.3555564,0.27558622,0.13572602,-0.009481994,-0.007635373,0.2264768
-0.23481277,0.02380106,0.2558957,0.03597508,-0.07648861,-0.14686435,-0.048133798,0.13199161
-0.1958137,0.20748793,-0.7256905,0.070956536,-0.36895677,0.0073003923,-0.24890065,-0.043038428
0.016173203,0.25724274,-0.07052185,-0.30996445,-0.08829835,0.22961123,0.18628635,0.014704358
0.2473944,-0.11514019,-0.087935634,0.030297054,-0.29957658,-0.4240955,-0.596148,0.4708783
0.23976798,-0.1818693,-0.034026884,0.44844803,-0.43685243,0.02824696,-0.4501526,-0.5916063
-0.1831353,-0.27085385,0.063752994,-0.09995715,-0.08937989,-0.030653698,-0.27370572,0.12437136
-0.04092824,0.18466529,-0.47134867,-0.003945638,-0.15673283,0.08672783,-0.09159961,0.029512485
-0.13742028,-0.049054347,-0.046404514,0.24248879,-0.23265778,-0.26109445,0.036700055,-0.0144179715
-0.026194317,0.14614265,-0.2277386,-0.09578688,0.51279145,-0.22308075,0.090096466,-0.29632303
0.13654016,0.015971592,0.06479329,0.00208514,-0.10618916,-0.027344532,0.0749105,-0.14193137
-0.20239872,-0.16758378,0.04553794,0.09292603,0.0063073905,-0.118673906,-0.057952825,-0.12789482
-0.0002913045,-0.7871169,-0.28107616,-0.116341144,0.6645167,0.27754548,-0.17995912,-0.50117135
0.17437366,0.299443,-0.18317956,0.102341235,-0.030747598,0.040719163,-0.2998449,-0.087680645
-0.11720608,-0.13662258,-0.21197335,0.13154435,0.0489964,0.3408252,0.022121249,-0.06858732
0.16266479,-0.408241,-0.22553715,0.31395552,-0.2143367,0.16218306,-0.027975073,0.13756292
0.23673245,-0.30523315,0.09790053,-0.28021884,-0.3919808,0.6176938,0.35545096,-0.48712564
-0.052037064,0.18691131,0.07723359,0.051934242,-0.09242513,-0.15419881,-0.021651924,-0.12182651
-0.088326134,0.17161225,0.12002267,-0.15574986,-0.1357604,0.019631542,-0.14405836,-0.2634409
0.16060628,0.03836023,-0.05025092,-0.084695294,-0.16929975,-0.18955131,-0.009773138,0.006683584
0.07045408,-0.089955755,-0.20337105,-0.041989125,-0.3074102,0.12698317,-0.09446589,0.15950406
0.004350143,-0.16636357,-0.11962879,0.06831129,0.2683827,-0.023509849,-0.067961775,-0.019597594
0.071342476,0.44761539,0.39272794,0.13801329,-0.246883,0.05922993,0.308261,-0.0933441
0.038736846,0.0052634827,-0.29627943,0.25751427,0.22374967,0.025855815,-0.03199794,0.1352958
-0.21727479,-0.008241093,-0.110771574,0.023145655,-0.022034599,-0.2383905,0.44033626,-0.19723356
-0.14542456,-0.029808188,0.25514027,-0.084107146,-0.33180967,-0.116172686,-0.21607797,0.007014619
-0.11794848,0.23842809,0.21466301,-0.1246735,-0.13685523,0.15440269,0.08290531,-0.14831226
0.27483696,-0.11812056,0.44368136,0.20831221,-0.40443638,0.11907096,-0.4997945,0.4246203
-0.2679661,-0.007423595,-0.3211685,0.040518943,-0.14685126,-0.14952908,0.5838221,-0.15512629
-0.05115133,-0.16328998,-0.1289251,0.09310032,-0.112369895,-0.21808872,-0.043140635,-0.0115561085
-0.2907167,0.13540794,0.37736505,-0.2988378,0.2516892,0.25846452,0.07984921,0.2067193
0.30414957,-0.24197574,0.6117389,-0.2861849,-0.29457062,-0.04703325,0.12962389,-0.15143462
0.28062642,-0.016664594,-0.03287377,0.27214187,-0.10571653,-0.033695716,-0.007427747,-0.3165661
-0.058053702,-0.083526015,-0.015683113,0.12250526,0.0401414,0.053805545,-0.018455574,0.13157131
-0.02735042,-0.027150903,0.028851444,0.1217915,-0.049442116,-0.013191234,0.041696366,0.21858148
-0.21668108,-0.24611449,-0.28713778,-0.397324,-0.052350648,0.13438922,0.873764,0.40269017
-0.12848482,-0.026732145,0.0039038274,-0.13911813,-0.03208193,-0.03830276,0.09988661,0.00508
-0.13826203,0.29755163,0.058768414,0.18375814,0.060992718,0.005140538,0.08307051,-0.09231911
0.018296964,-0.17323372,-0.03800556,0.13243301,0.053599924,0.05064407,-0.1367112,0.01731233
0.19753532,-0.0027865644,-0.045041014,-0.21845207,-0.053177528,0.04666068,-0.04024522,0.040407155
0.004497389,-0.06263324,0.3397951,-0.18534781,-0.06207021,-0.1558192,-0.056444943,-0.4948234
0.27794087,-0.059992813,0.20624076,0.14674047,-0.15836132,0.1586128,0.019493159,-0.18023895
0.043965742,0.0058745285,-0.04137776,-0.11286579,0.17191999,-0.14426532,-0.12707083,-0.15982208
-0.020339282,-0.03668742,-0.021453768,-0.18668129,-0.29711124,-0.26835224,-0.013635411,-0.06719366
0.056753915,0.09390305,-0.3144997,-0.21479957,-0.22014093,-0.071034275,-0.23944382,-0.094863966
0.16115573,0.18700346,-0.229694,-0.11111684,0.049564704,0.049229685,0.27877298,0.07679659
0.44362035,0.47670877,0.32172546,-0.23340906,0.055265315,-0.1698274,-0.04851599,0.013859857
-0.5536925,-0.33386588,0.31214324,0.6804122,0.875703,-0.52969843,-0.27907315,-0.47657079
-0.17123945,0.5856743,-0.1484395,0.012097593,0.42395684,0.094871625,0.6229963,0.6058435
-0.13784985,-0.029607631,-0.12101559,0.020072237,0.23325193,0.012367218,-0.096313454,-0.10401142
-0.023792792,0.21512856,0.00067754666,0.04983372,-0.30798534,-0.14700027,-0.041362915,-0.26728347
-0.03653,-0.08624044,0.14837214,0.25414672,0.21280548,-0.048074823,-0.0156207355,0.15427303
-0.06028414,-0.12805846,-0.13170338,-0.18808341,0.20907485,0.24121515,-0.14249545,-0.21735443
0.007445688,0.12943429,-0.094173856,-0.011601869,0.32482126,0.028757228,0.020028928,0.14483343
-0.06702786,-0.2508034,-0.027575998,-0.038380362,-0.09012708,-0.052126072,0.019938381,-0.08943947
0.25345567,-0.029454036,0.0035291824,-0.05927223,0.0551416,-0.009218493,-0.15645827,-0.25068134
0.32875758,-0.012187251,0.33843398,-0.123836026,-0.034460407,-0.13605928,-0.40150473,-0.19400775
-0.18020412,-0.0056411326,0.18669738,-0.11762788,0.10847734,0.22895424,-0.1797385,0.08143229
-0.15060821,-0.10240732,-0.12211267,0.06309786,-0.18651728,-0.07257324,0.07964756,-0.05294767
-0.17722364,0.005687848,-0.21986401,0.057425905,0.15871084,0.05481975,0.040703334,0.08871643
0.048053447,-0.013348531,-0.009702089,-0.21117198,-0.038846567,-0.024146829,0.24614027,-0.07045986
0.06432147,-0.461333,0.37528563,-0.1409792,-0.00073641696,-0.08772301,0.041702196,0.061076026
-0.06057394,0.16051613,-0.062268496,0.0038946033,-0.24540435,0.08508492,-0.07547334,-0.070615396
0.3475866,0.016104147,0.07203424,-0.2542964,-0.058113463,0.2701754,-0.08332856,-0.075433604
0.045169882,0.051528737,-0.04535917,0.15702897,-0.18162662,-0.04738674,0.080286324,0.061171584
-0.040291972,-0.053986117,0.07907768,-0.17923105,0.042202312,-0.14099704,0.05474895,-0.0612676
-0.3172398,0.02205219,-0.10358372,-0.12545545,-0.14605178,-0.14420855,0.14862965,0.16471493
0.022831317,0.122302,-0.10879811,0.109572984,-0.30831313,0.024635714,-0.014040033,0.0717626
-0.058142193,0.31544328,0.17956059,-0.13008621,-0.11896657,0.090060666,0.11560861,0.28972772
-0.16864754,0.2233595,0.4486348,0.47209203,-0.6065857,-0.41216055,0.24460194,-0.033257578
-0.12878986,-0.2810677,0.022240909,0.27315998,-0.09817174,-0.37398112,-0.10483416,-0.117640026
-0.2568587,0.33760503,0.040730756,-0.48751742,-0.08226091,-0.30281585,-0.06018683,-0.38328063
0.24315417,0.13301495,0.06430937,-0.22179697,-0.27127957,-0.15078878,0.3034155,0.17039144
-0.58894485,0.39916885,-0.20917425,0.5998428,-0.04300687,-0.31467295,-0.100233085,0.17341316
0.3579212,-0.11852131,0.06640843,-0.058876697,0.25811926,-0.0053325603,-0.07289379,0.021434817
0.36689445,0.12721953,0.20433843,0.13980049,0.006906559,0.15855974,0.19130538,0.5730616
0.13891461,0.11147401,-0.31283084,-0.006260118,-0.042920742,-0.13889518,0.16239154,-0.007918066
-0.15837483,0.0030441335,0.09379072,-0.027199263,0.039165944,-0.10916349,0.23187453,0.038512025
0.14196967,-0.057719722,0.043373223,-0.24898863,0.41976374,0.03692338,0.13120073,-0.016812362
-0.15377766,0.2861431,0.20498765,-0.37370598,-0.018857613,0.2869704,0.15691604,-0.39084476
0.3348407,-0.32116693,-0.033776242,-0.06647241,0.385384,-0.17725587,-0.7853333,-0.9644849
-0.11246079,0.13939582,-0.12371635,-0.14257342,0.17732358,0.043077085,-0.23276937,0.039903775
0.20326416,-0.050103154,-0.005482155,0.018191783,-0.3685847,-0.19172522,-0.11006343,-0.14862238
0.015834758,0.0564697,0.076947466,-0.03753907,0.41612765,-0.014490953,0.08103698,0.14244701
0.09138358,0.12643291,-0.24563062,-0.1922488,-0.19016162,0.45152232,0.06507461,0.3265624
-0.23995633,-0.09150396,-0.25608787,0.44133756,-0.057875823,0.052577868,-0.68176067,-0.056376547
-0.17890795,-0.03836039,0.23984589,0.06059053,0.018900136,0.08310587,0.020450693,0.15280573
0.017034719,0.2088723,-0.15093058,-0.2737047,-0.018544065,0.04597405,0.18530549,-0.13472262
-0.20707089,-0.66207916,-0.05405843,0.14321734,-0.25692114,0.017274076,0.33631143,0.06359001
0.007226849,0.1262376,-0.039477836,-0.17843664,-0.13326102,0.115191355,-0.29427543,0.021594891
-0.1562424,-0.20062283,0.47714302,0.12595342,0.13019468,-0.018004429,-0.0524957,0.37129208
0.08216155,0.20174144,-0.14739794,0.023159636,-0.31329384,-0.123019904,-0.24665673,-0.023871718
-0.040926352,0.1118005,0.004621896,0.036658667,0.053470775,-0.029421754,0.093576826,0.03874713
0.082006164,0.027816808,-0.09467535,0.048382588,-0.15179324,0.12706292,0.11881544,0.03852911
0.058521923,0.023784684,-0.021157991,-0.10605681,-0.34217942,0.16878444,-0.24676852,-0.1223882
0.15039729,-0.097955145,0.14656001,-0.1910789,-0.4056656,-0.188148,-0.11032326,0.26026505
-0.03170825,0.23600677,0.0076062465,0.038254753,0.2948264,-0.12117176,-0.055521727,-0.076851174
-0.057542954,-0.09810673,-0.18763451,-0.23713565,0.22052902,0.10256528,-0.034207325,0.07111009
-0.09915591,0.2085744,0.037390787,-0.24120581,0.060861133,0.13859618,-0.092011206,0.14344242
-0.49158752,-0.07839143,-0.066555835,0.23758528,-0.2565511,0.11624917,0.046168413,0.05547054
-0.09505316,0.08009119,-0.12571007,0.21680392,-0.19311965,0.27073106,-0.3884244,0.32243827
-0.25903678,0.004519348,0.14763314,-0.23344703,0.3501473,-0.22803059,-0.30817956,-0.2954545
-0.0919413,0.038974512,0.14276135,-0.08764456,0.049849425,0.42822134,-0.0265571,0.009613313
-0.041993506,-0.20937067,0.010639527,0.11587949,-0.08564623,0.15853722,-0.30117524,-0.20267752
-0.0711129,-0.16286053,-0.21229321,0.012317805,-0.06530678,0.12790386,0.078219965,-0.13057315
-0.00028836986,-0.12876369,-0.04741913,0.11697236,-0.26281908,0.12181621,0.7348303,0.43196636
-0.05514483,0.105045564,-0.31454772,-0.11691689,0.018545149,-0.093568265,0.12426576,0.082294695
-0.043943856,-0.2990407,-0.017828839,-0.13962452,0.0045759063,0.16358235,0.089192025,0.078896426
0.10328469,-0.283134,-0.24470703,-0.020573543,-0.10315078,-0.37818414,-0.12084237,0.21601947
-0.15258715,-0.19370227,-0.20461024,-0.042160213,0.09743319,0.04146089,-0.27724865,-0.083828576
-0.036563713,0.29792178,-0.21258521,-0.14221755,0.15560347,0.1951463,0.29524747,-0.24948744
-0.33607286,0.12722394,-0.21815442,0.17938311,-0.08476348,-0.10118593,-0.1692988,-0.11757141
0.04010933,0.24728629,-0.104618,0.18784939,0.23426428,0.00013227836,-0.21474524,-0.2293952
0.0670425,-0.000877618,0.039877873,-0.06447788,-0.05077652,-0.12784559,0.1586099,0.092738755
-0.37122974,0.8135321,-0.15953831,-0.1297171,0.05659771,0.31394073,0.0836137,-0.04408704
-0.42298886,0.10956857,0.08272911,-0.3998403,-0.022606546,-0.15639764,-0.13532214,0.09657692
0.2875703,0.13196677,-0.040695563,-0.17988478,0.017984504,-0.21486475,0.31947255,-0.0046344805
-0.20387192,0.03552755,-0.2947679,0.082492754,-0.22160418,-0.09241007,0.035448223,-0.059661917
-0.019451413,0.24541837,-0.24873021,-0.10332659,0.4968476,-0.09654116,-0.051418357,0.50130093
-0.5369686,0.17469929,0.07816855,-0.38884556,0.15800412,0.27579698,-0.0210147,0.06184457
0.36216167,-0.0007117878,-0.13888185,-0.16138479,0.27653012,0.08056403,-0.011034046,0.088387854
-0.065570086,0.014174741,-0.23518863,-0.08538397,-0.22720017,-0.12993234,0.06413758,-0.2572708
0.13827668,-0.10897713,-0.11873192,-0.15721855,-0.027147582,0.043812044,-0.2410927,-0.08627952
0.029668437,0.01931564,0.35921988,0.15369095,0.25174809,-0.0026650736,0.16153938,-0.099778935
0.33302706,-0.70247316,-0.20340046,0.42132413,0.3214825,0.6670501,0.39406103,0.21237887
-0.1307804,0.115529776,0.40262303,0.012014948,-0.19672848,-0.06543338,-0.21291114,0.1850491
-0.22484155,-0.16428925,-0.117469646,-0.010485815,0.19419715,0.1197571,-0.018036947,0.12573293
-0.51855767,-0.08067315,0.3099318,0.14655694,0.07918016,-0.41353574,0.110253856,0.29439616
-0.012546356,0.36558563,-0.046564355,-0.12182117,0.1531491,-0.07907824,-0.1475545,-0.13144329
0.2963127,-0.15687504,0.16397688,0.44261554,0.09838923,-0.09745689,-0.24195996,0.00713685
-0.02817657,-0.07579807,-0.0753082,0.043146044,-0.36238873,-0.028233385,-0.23644389,-0.0020117352
-0.21451773,-0.045834757,-0.2019699,0.12106206,0.004897731,-0.051703036,0.001269986,0.09826487
0.08127376,0.120530546,0.03985148,0.10634827,0.3174641,-0.2676908,-0.06625716,0.17102718
0.05012181,0.12114313,0.00152184,-0.04096349,0.0007156403,-0.15430832,-0.0027236724,0.09903413
-0.070202164,0.029004753,-0.1984659,-0.07354904,0.009757724,-0.1334628,0.27931204,0.013300021
0.18116553,-0.13883568,-0.35067248,0.20203157,0.040044192,0.22673047,-0.13833022,-0.033943582
0.011790296,-0.0029866877,0.13522731,-0.1914196,0.35921758,0.27211383,0.12400176,-0.04069508
-0.13245365,0.14522068,-0.12677544,-0.03389481,0.09392215,0.101275794,-0.004551048,-0.33501455
0.03504097,-0.012618744,-0.026716007,-0.16890302,-0.062171992,0.011593701,-0.100962445,0.05932792
0.52014107,-0.0027262208,-0.1701584,0.1066976,0.34428617,0.11188675,0.030599726,-0.06376023
0.026984515,-0.008655424,0.34262037,-0.0141669,-0.6016413,0.35850805,0.4304546,0.5244987
0.17722175,-0.1641757,0.17161685,-0.08499458,0.25585347,-0.21471213,-0.2136383,0.34291172
-0.016580567,0.07282146,0.31630102,-0.14097606,0.072713375,-0.30258703,0.12000325,0.12325825
0.2521612,0.17467073,-0.1565969,-0.28738254,-0.11465934,0.16635518,0.035167806,0.017406484
0.14854483,0.11585637,-0.32538575,0.2102021,-0.23584105,-0.19554506,-0.051132005,-0.09029683
0.4260325,0.120925665,0.041622296,-0.050064236,-0.1774662,-0.06521545,-0.088810526,0.13575086
